JD;Magnitude;Error;Facility;Filter;Owner
2458829.0536185;17.69179916381836;0.2571300020490415;;G;
2458829.0536185;17.691783905029297;0.2571300020490415;LCOGT2m, Etienne Bachelet;G(GAIA);LCOGT2m, Etienne Bachelet
2458829.0563254;17.679399490356445;0.2130839550803186;;G;
2458829.0563254;17.67943000793457;0.2130842676317689;LCOGT2m, Etienne Bac;G(GAIA);LCOGT2m, Etienne Bac
2458854.764;18.17;0.0;;G_Gaia;
2458859.0150799;17.784799575805664;0.1628746177911496;;i;
2458859.0150799;17.78482437133789;0.1628745120620693;LCOGT2m, Etienne Bachelet;i(APASS);LCOGT2m, Etienne Bachelet
2458863.2239083;18.09950065612793;0.1571453329339442;;G;
2458863.2239083;18.099489212036133;0.1571451258806487;LCOGT2m, Etienne Bac;G(GAIA);LCOGT2m, Etienne Bac
2458863.2247849;18.154600143432617;0.1646268767689543;;G;
2458863.2247849;18.154550552368164;0.1646270094824083;LCOGT2m, Etienne Bachelet;G(GAIA);LCOGT2m, Etienne Bachelet
2458881.56;18.43;0.0;;G_Gaia;
2458881.634;18.4;0.0;;G_Gaia;
2458918.976;18.55;0.0;;G_Gaia;
2458936.674;18.53;0.0;;G_Gaia;
2458936.674;18.54;0.0;;G_Gaia;
2458978.357;18.59;0.0;;G_Gaia;
2458978.357;18.6;0.0;;G_Gaia;
2459036.143;18.61;0.0;;G_Gaia;
2459036.143;18.6;0.0;;G_Gaia;
2459092.572;18.6;0.0;;G_Gaia;
2459092.572;18.61;0.0;;G_Gaia;
2459112.072;18.66;0.0;;G_Gaia;
2459112.146;18.6;0.0;;G_Gaia;
2459153.091;18.6;0.0;;G_Gaia;
2459153.091;18.61;0.0;;G_Gaia;
2459170.093;18.61;0.0;;G_Gaia;
2459207.977;18.61;0.0;;G_Gaia;
